date,ticker,sent,weight,conf
2025-02-10,1306.T,0.0026,0.4291,0.687
2025-02-10,1306.T,0.8998,0.1665,0.7105
2025-02-14,1306.T,-0.0312,1.2238,0.8639
2025-02-14,1306.T,0.3378,1.2217,0.4079
2025-02-19,1306.T,0.3446,3.615,0.8823
2025-02-19,1306.T,-0.2851,3.5992,0.36
2025-02-27,1306.T,-0.0941,1.0559,0.3348
2025-02-27,1306.T,-0.0009,0.2515,0.0775
2025-02-27,1306.T,-0.5119,1.3234,0.7854
2025-02-27,1306.T,-0.0606,1.5436,0.6989
2025-03-12,1306.T,-0.6353,0.6861,0.627
2025-03-12,1306.T,-0.3807,0.6962,0.9108
2025-03-12,1306.T,-0.8346,0.419,0.6358
2025-03-17,1306.T,-0.2116,0.402,0.4539
2025-03-21,1306.T,1.0,0.3095,0.5561
2025-03-21,1306.T,0.8396,1.7041,0.6682
2025-03-21,1306.T,0.5148,5.6,0.5966
2025-03-25,1306.T,0.5571,1.5195,0.3786
2025-03-26,1306.T,0.6249,1.5644,0.5323
2025-03-26,1306.T,0.1805,1.6351,0.8207
2025-03-26,1306.T,0.2369,1.0208,0.4369
2025-03-26,1306.T,-0.1246,0.6634,0.5117
2025-03-28,1306.T,0.2255,0.7634,0.5436
2025-03-28,1306.T,-0.002,3.3087,0.8654
2025-03-28,1306.T,0.0727,0.7344,0.8487
2025-03-31,1306.T,-0.7256,0.5458,0.3664
2025-04-09,1306.T,-1.0,1.6276,0.3562
2025-05-09,1306.T,0.5769,1.2467,0.8452
2025-05-09,1306.T,0.2431,0.5817,0.7311
2025-05-09,1306.T,0.4578,0.4896,0.7115
2025-05-12,1306.T,0.5989,0.5209,0.8633
2025-05-15,1306.T,-0.0515,0.6647,0.576
2025-05-27,1306.T,0.7101,0.9587,0.6289
2025-05-30,1306.T,0.9085,2.0607,0.2781
2025-05-30,1306.T,0.4801,2.4016,0.4998
2025-05-30,1306.T,0.2918,1.06,0.4816
2025-06-02,1306.T,0.6031,0.6821,0.6599
2025-06-02,1306.T,0.1898,1.3942,0.7497
2025-06-02,1306.T,-0.0474,1.083,0.3683
2025-06-02,1306.T,-0.0808,0.317,0.7613
2025-06-04,1306.T,0.8837,0.4688,0.2188
2025-06-05,1306.T,-0.6646,2.0381,0.4477
2025-06-10,1306.T,0.2829,1.9015,0.4693
2025-06-16,1306.T,0.1206,2.9998,0.8112
2025-06-23,1306.T,-0.1885,0.1007,0.866
2025-06-23,1306.T,0.4301,0.5442,0.3587
2025-06-27,1306.T,-0.038,3.6438,0.7637
2025-06-27,1306.T,0.0953,2.2548,0.8414
2025-06-27,1306.T,0.1453,5.1956,0.3613
2025-06-27,1306.T,0.247,0.5855,0.2144
2025-07-09,1306.T,-0.0662,1.0587,0.4564
2025-07-09,1306.T,-0.5615,0.473,0.4562
2025-07-10,1306.T,0.0113,1.8079,0.4313
2025-07-11,1306.T,-0.7215,2.9537,0.6023
2025-07-11,1306.T,-0.1259,1.3414,0.8646
2025-07-11,1306.T,0.6862,0.606,0.5177
2025-07-23,1306.T,0.9876,1.2968,0.257
2025-07-25,1306.T,0.1201,1.2109,0.6016
2025-07-25,1306.T,0.296,0.9194,0.239
2025-07-31,1306.T,-0.3996,0.7032,0.7691
2025-07-31,1306.T,0.0831,1.2697,0.7949
2025-08-04,1306.T,-0.0624,3.2203,0.3854
2025-08-04,1306.T,-0.3665,0.5233,0.5081
2025-08-08,1306.T,0.4498,2.3585,0.9514
2025-08-08,1306.T,0.7022,0.2949,0.5057
2025-08-08,1306.T,1.0,0.5213,0.6201
2025-08-12,1306.T,1.0,0.4282,0.6653
2025-08-14,1306.T,0.5064,0.5859,0.3254
2025-08-15,1306.T,0.6654,2.0026,0.3349
2025-08-15,1306.T,0.4915,1.1164,0.7766
2025-08-15,1306.T,0.4745,4.2705,0.4855
2025-08-19,1306.T,0.3165,0.7762,0.3747
2025-08-25,1306.T,-0.1982,3.6094,0.4955
2025-08-25,1306.T,-0.004,1.6431,0.5756
2025-09-08,1306.T,0.7939,2.9705,0.1948
2025-09-08,1306.T,0.0456,2.1263,0.4155
2025-09-08,1306.T,0.2501,0.5783,0.2968
2025-09-08,1306.T,0.5797,0.4193,0.8335
2025-09-10,1306.T,0.5258,0.3451,0.5246
2025-10-06,1306.T,1.0,1.3464,0.7996
2025-10-06,1306.T,0.408,1.2403,0.3278
2025-10-06,1306.T,0.1983,1.71,0.3077
2025-10-06,1306.T,0.8219,4.6045,0.6511
2025-10-08,1306.T,0.9316,1.7836,0.9257
2025-10-08,1306.T,0.4652,1.0611,0.7247
2025-10-08,1306.T,0.8741,1.3797,0.4029
2025-10-09,1306.T,0.829,3.1281,0.6097
2025-10-15,1306.T,-0.3174,0.9705,0.5069
2025-10-15,1306.T,-0.1128,0.3971,0.3675
2025-10-20,1306.T,0.4081,0.4475,0.6166
2025-10-20,1306.T,0.2294,1.1403,0.7508
2025-10-20,1306.T,0.8586,7.3258,0.8022
2025-10-20,1306.T,0.7593,0.379,0.4473
2025-10-22,1306.T,0.5761,1.4804,0.8499
2025-10-22,1306.T,0.2429,1.8711,0.575
2025-10-22,1306.T,0.7676,1.3696,0.7088
2025-10-22,1306.T,0.5415,0.7661,0.712
2025-10-22,1306.T,0.4096,0.3646,0.5404
2025-10-23,1306.T,0.2629,0.9211,0.2648
2025-10-23,1306.T,0.5323,0.2595,0.4653
2025-10-23,1306.T,0.6417,0.2414,0.9539
2025-10-23,1306.T,-0.6698,2.1178,0.5344
2025-10-27,1306.T,1.0,2.4686,0.4129
2025-10-27,1306.T,0.7636,1.3699,0.2692
2025-10-27,1306.T,0.6878,0.2102,0.5328
2025-11-12,1306.T,0.3304,0.268,0.5252
2025-11-12,1306.T,1.0,0.738,0.8403
2025-11-14,1306.T,0.2753,3.1576,0.6597
2025-11-14,1306.T,0.1554,0.2282,0.4658
2025-11-26,1306.T,0.6983,7.8167,0.348
2025-12-05,1306.T,-0.5799,0.178,0.6123
2025-12-05,1306.T,-0.7629,1.4359,0.5198
2025-12-05,1306.T,0.2839,1.5949,0.5594
2025-12-09,1306.T,0.3759,2.4441,0.7156
2025-12-10,1306.T,1.0,1.5732,0.5898
2025-12-19,1306.T,-0.108,1.0979,0.7459
2025-12-25,1306.T,0.0985,3.0036,0.8108
2025-12-25,1306.T,0.0056,1.3684,0.9075
2026-01-06,1306.T,0.5606,0.6377,0.3625
2026-01-09,1306.T,0.4174,0.3453,0.9287
2026-01-09,1306.T,0.8892,7.5586,0.7743
2026-01-09,1306.T,0.6221,0.5225,0.4299
2026-01-15,1306.T,1.0,3.18,0.5263
2026-01-15,1306.T,0.9543,0.3123,0.344
2026-01-15,1306.T,1.0,2.8639,0.8871
2026-01-15,1306.T,0.5637,1.4712,0.5755
2026-01-22,1306.T,0.1204,0.6692,0.323
2026-01-26,1306.T,0.1699,2.0498,0.316
2026-01-26,1306.T,-0.6092,2.5845,0.5174
2026-01-26,1306.T,-0.3695,1.4385,0.6524
2026-01-27,1306.T,-0.6272,1.7741,0.7417
2026-01-28,1306.T,-0.4158,0.8237,0.923
2026-01-28,1306.T,-0.6478,0.9207,0.6992
2026-01-28,1306.T,-0.5551,0.8226,0.8216
2026-01-28,1306.T,-0.0454,1.2169,0.9065
2026-01-30,1306.T,0.0202,10.0,0.3214
2026-01-30,1306.T,-0.666,1.8672,0.4387
2026-02-03,1306.T,0.4218,1.1017,0.7595
2026-02-03,1306.T,0.4338,2.8396,0.7201
2026-02-05,1306.T,0.531,1.7569,0.1798
2026-02-10,1306.T,0.472,0.3085,0.6108
2026-02-10,1306.T,0.889,0.9582,0.8649
2026-02-16,1306.T,0.474,0.4995,0.7833
2021-03-19,1321.T,0.2977,5.5098,0.847
2021-03-19,1321.T,0.0117,2.0167,0.562
2021-03-19,1321.T,-0.1077,0.3838,0.737
2021-03-25,1321.T,-0.5794,3.7221,0.5419
2021-03-30,1321.T,0.4485,0.1257,0.5611
2021-04-05,1321.T,0.8288,1.7668,0.7772
2021-04-06,1321.T,0.5182,2.2097,0.4845
2021-04-07,1321.T,0.2561,7.0765,0.8019
2021-04-07,1321.T,0.3989,0.5706,0.8776
2021-04-07,1321.T,0.1788,0.7051,0.6988
2021-04-08,1321.T,0.6757,0.8448,0.4403
2021-04-08,1321.T,0.4832,0.9837,0.4619
2021-04-14,1321.T,-0.7859,2.8002,0.7575
2021-04-14,1321.T,0.5525,5.3389,0.5399
2021-04-14,1321.T,0.0356,0.6009,0.3703
2021-04-16,1321.T,-0.6465,0.7782,0.3641
2021-04-16,1321.T,0.1191,0.5411,0.8141
2021-04-21,1321.T,-0.7055,1.9817,0.2966
2021-04-21,1321.T,-0.805,0.8948,0.8311
2021-04-21,1321.T,-0.1238,0.5142,0.6472
2021-04-21,1321.T,-0.1517,0.5382,0.8276
2021-04-21,1321.T,-0.2976,1.1817,0.7129
2021-04-30,1321.T,0.1295,0.5884,0.447
2021-04-30,1321.T,0.4496,0.8823,0.8274
2021-05-06,1321.T,0.0588,2.6677,0.8851
2021-05-07,1321.T,0.0378,1.7766,0.7038
2021-05-10,1321.T,0.4875,0.7729,0.7498
2021-05-10,1321.T,0.7165,0.9386,0.1944
2021-05-10,1321.T,0.2788,1.8128,0.4529
2021-05-11,1321.T,0.1784,0.4655,0.7254
2021-05-21,1321.T,0.5234,5.3549,0.2181
2021-05-21,1321.T,0.204,1.553,0.8084
2021-05-21,1321.T,-0.1454,2.1849,0.3557
2021-05-24,1321.T,0.8612,1.1408,0.8742
2021-05-24,1321.T,0.4902,0.3363,0.7941
2021-05-24,1321.T,0.5752,0.5254,0.3854
2021-05-24,1321.T,0.582,1.0072,0.3569
2021-05-25,1321.T,0.4961,0.5104,0.6568
2021-05-25,1321.T,-0.0266,3.932,0.2207
2021-05-26,1321.T,0.6419,1.2953,0.7725
2021-05-26,1321.T,-0.0077,1.5061,0.9528
2021-05-26,1321.T,0.5497,0.9453,0.3702
2021-05-26,1321.T,0.3136,2.5457,0.2808
2021-06-21,1321.T,-0.6654,1.6698,0.135
2021-06-28,1321.T,0.6788,0.8503,0.7566
2021-06-29,1321.T,0.052,2.6948,0.6035
2021-06-29,1321.T,0.5054,1.8971,0.6013
2021-07-01,1321.T,0.2528,0.8017,0.8863
2021-07-01,1321.T,-0.0355,7.9633,0.7435
2021-07-01,1321.T,-0.4379,0.2488,0.9034
2021-07-02,1321.T,-0.4175,0.9468,0.7534
2021-07-02,1321.T,-0.3684,0.4165,0.9295
2021-07-02,1321.T,0.0824,1.4347,0.6552
2021-07-02,1321.T,0.0439,1.1393,0.7174
2021-07-06,1321.T,-0.5279,0.4934,0.4962
2021-07-06,1321.T,0.2488,1.627,0.4892
2021-07-06,1321.T,0.3185,0.1531,0.3787
2021-07-06,1321.T,-0.6339,3.0924,0.4594
2021-07-08,1321.T,-0.5361,0.9688,0.6099
2021-07-14,1321.T,0.34,0.9941,0.3834
2021-07-14,1321.T,0.6048,2.5499,0.7185
2021-07-20,1321.T,-0.5163,0.2447,0.799
2021-07-21,1321.T,-0.5394,0.5959,0.3524
2021-07-21,1321.T,-0.2142,0.6136,0.5607
2021-07-21,1321.T,-0.1962,2.0273,0.5272
2021-08-10,1321.T,0.035,0.4184,0.8627
2021-08-10,1321.T,0.2625,0.8183,0.468
2021-08-10,1321.T,-0.0747,0.3434,0.6851
2021-08-16,1321.T,-0.415,1.0158,0.6911
2021-08-23,1321.T,0.3538,0.235,0.9938
2021-08-23,1321.T,-0.2729,0.8091,0.5722
2021-09-01,1321.T,0.681,4.1298,0.894
2021-09-02,1321.T,0.1557,3.3024,0.7495
2021-09-09,1321.T,1.0,0.4434,0.6788
2021-09-09,1321.T,1.0,2.592,0.7085
2021-09-09,1321.T,0.368,0.7046,0.6582
2021-09-09,1321.T,1.0,0.6262,0.4093
2021-10-20,1321.T,0.2362,4.0071,0.8334
2021-10-20,1321.T,1.0,0.7535,0.5231
2021-11-08,1321.T,-0.0282,0.2442,0.6392
2021-11-08,1321.T,0.2273,1.3292,0.6003
2021-11-08,1321.T,0.2367,1.3601,0.4279
2021-11-09,1321.T,0.157,0.5449,0.6577
2021-11-09,1321.T,-0.2077,0.4233,0.7443
2021-12-03,1321.T,-0.3526,0.6598,0.5212
2021-12-08,1321.T,0.4872,0.1189,0.05
2021-12-16,1321.T,1.0,1.4661,0.3671
2021-12-21,1321.T,0.2756,0.3154,0.571
2021-12-24,1321.T,0.2271,0.2554,0.6533
2021-12-24,1321.T,0.2415,0.9041,0.2842
2022-01-04,1321.T,-0.0283,0.311,0.5897
2022-01-04,1321.T,0.0407,1.8361,0.4315
2022-01-06,1321.T,-0.6317,0.8274,0.8077
2022-01-06,1321.T,-0.8348,0.852,0.8727
2022-01-11,1321.T,-0.3479,1.164,0.866
2022-01-11,1321.T,-0.4557,0.9298,0.5943
2022-01-12,1321.T,0.2645,4.3959,0.7624
2022-01-12,1321.T,-0.4523,1.6438,0.5421
2022-01-12,1321.T,0.1762,1.2715,0.4501
2022-01-12,1321.T,-0.2608,3.127,0.3202
2022-01-18,1321.T,-0.3807,1.381,0.5648
2022-01-19,1321.T,-0.6887,1.7454,0.882
2022-01-20,1321.T,-0.7413,1.7606,0.3893
2022-01-20,1321.T,-0.984,0.6155,0.5246
2022-01-20,1321.T,0.0423,1.4778,0.4589
2022-01-26,1321.T,-0.1577,0.8656,0.8438
2022-01-26,1321.T,-0.7595,1.5609,0.7575
2022-01-26,1321.T,0.0676,0.1787,0.8018
2022-01-27,1321.T,-0.4655,1.5148,0.54
2022-02-18,1321.T,0.0229,0.1615,0.8343
2022-02-18,1321.T,0.0391,2.2963,0.4451
2022-02-18,1321.T,-0.6331,0.6016,0.8686
2022-02-24,1321.T,-0.8405,1.355,0.6758
2022-02-24,1321.T,-0.846,0.8959,0.5734
2022-02-28,1321.T,-0.9298,0.9123,0.7067
2022-03-11,1321.T,-0.5207,0.8585,0.2144
2022-03-14,1321.T,-0.2687,2.0694,0.3308
2022-03-14,1321.T,0.3903,1.4161,0.3474
2022-03-14,1321.T,0.6804,1.9746,0.6207
2022-03-15,1321.T,0.6852,1.6998,0.3614
2022-03-15,1321.T,0.3861,0.7603,0.318
2022-03-15,1321.T,0.3768,1.641,0.5656
2022-03-22,1321.T,0.5849,0.6325,0.3609
2022-03-28,1321.T,0.968,1.9687,0.6974
2022-03-29,1321.T,0.9056,0.5743,0.8216
2022-03-30,1321.T,0.1346,0.4965,0.6053
2022-03-30,1321.T,-0.1111,1.0956,0.6004
2022-03-30,1321.T,0.0459,2.3397,0.3561
2022-03-31,1321.T,0.3708,0.4706,0.851
2022-03-31,1321.T,-0.4731,1.4071,0.8633
2022-04-04,1321.T,-0.0898,3.8171,0.7177
2022-04-07,1321.T,-0.4481,0.6492,0.6179
2022-04-15,1321.T,-0.0608,2.7162,0.5254
2022-04-15,1321.T,0.6347,0.6157,0.8578
2022-04-15,1321.T,0.2318,0.5036,0.6958
2022-04-26,1321.T,-0.8657,0.5575,0.3187
2022-04-28,1321.T,-0.7862,0.801,0.5927
2022-04-28,1321.T,-0.2227,0.6961,0.4272
2022-05-09,1321.T,0.3303,0.4412,0.7864
2022-05-12,1321.T,-0.1927,0.7563,0.4677
2022-05-16,1321.T,0.0786,0.3416,0.7664
2022-05-16,1321.T,0.6374,0.9678,0.5447
2022-05-27,1321.T,0.0044,0.5302,0.4437
2022-05-31,1321.T,-0.0634,0.9171,0.7776
2022-06-02,1321.T,1.0,0.3057,0.518
2022-06-02,1321.T,0.3268,0.1091,0.8052
2022-06-02,1321.T,0.854,0.2466,0.5436
2022-06-07,1321.T,0.346,0.8752,0.5384
2022-06-07,1321.T,0.7253,0.4563,0.1997
2022-06-07,1321.T,0.8726,0.502,0.7712
2022-06-07,1321.T,0.843,1.184,0.7585
2022-06-13,1321.T,-0.4577,0.8839,0.7232
2022-06-13,1321.T,-0.7206,1.9577,0.6018
2022-06-13,1321.T,-0.8018,0.6037,0.8869
2022-06-13,1321.T,-1.0,0.6318,0.7145
2022-06-14,1321.T,-0.7919,0.3445,0.9078
2022-06-14,1321.T,-0.2059,0.8054,0.9215
2022-06-14,1321.T,-1.0,0.6416,0.7426
2022-06-20,1321.T,-0.6708,2.1562,0.628
2022-06-29,1321.T,0.672,3.955,0.8503
2022-06-30,1321.T,-0.2852,0.8549,0.5334
2022-06-30,1321.T,-0.317,3.5751,0.5279
2022-07-01,1321.T,-0.1057,1.139,0.6741
2022-07-01,1321.T,-0.2244,0.6141,0.5835
2022-07-06,1321.T,-1.0,1.6704,0.5295
2022-07-08,1321.T,-0.154,2.4432,0.7394
2022-07-08,1321.T,1.0,0.4651,0.8092
2022-07-08,1321.T,0.016,0.9891,0.2846
2022-07-08,1321.T,-0.0474,1.9762,0.4842
2022-07-12,1321.T,0.3678,0.6571,0.175
2022-07-12,1321.T,-0.1344,3.0,0.7365
2022-08-02,1321.T,-0.1663,1.9888,0.3067
2022-08-16,1321.T,0.2683,1.0273,0.4951
2022-08-24,1321.T,-0.7432,1.0215,0.5221
2022-08-24,1321.T,-0.7937,0.7948,0.9399
2022-08-24,1321.T,-1.0,1.2156,0.8093
2022-08-25,1321.T,0.0436,0.6147,0.6569
2022-08-25,1321.T,-0.367,0.1441,0.6491
2022-08-26,1321.T,0.1546,3.2623,0.7449
2022-08-26,1321.T,0.186,0.9187,0.3835
2022-08-29,1321.T,-0.878,0.4603,0.6312
2022-08-29,1321.T,-0.5536,1.5675,0.9116
2022-08-29,1321.T,-1.0,0.834,0.8982
2022-08-30,1321.T,-0.8711,0.9895,0.5679
2022-08-30,1321.T,-0.3495,0.2125,0.738
2022-09-02,1321.T,-0.6074,2.6735,0.353
2022-09-06,1321.T,-0.4183,1.3196,0.6849
2022-09-21,1321.T,-1.0,1.5681,0.9113
2022-09-21,1321.T,-0.4156,0.3648,0.604
2022-09-21,1321.T,-1.0,0.4582,0.8597
2022-09-21,1321.T,-0.229,1.0135,0.4987
2022-09-21,1321.T,-0.7194,1.7135,0.6695
2022-09-21,1321.T,0.0263,1.2531,0.8686
2022-09-28,1321.T,-0.4619,1.5862,0.5688
2022-09-28,1321.T,-0.3744,5.4443,0.4593
2022-09-28,1321.T,-0.8055,0.8292,0.8787
2022-10-05,1321.T,0.7168,0.6375,0.6905
2022-10-05,1321.T,0.4408,1.8354,0.5113
2022-10-05,1321.T,0.3213,0.307,0.8009
2022-10-06,1321.T,1.0,0.5552,0.4251
2022-10-06,1321.T,0.3783,1.9675,0.8465
2022-10-07,1321.T,-0.1445,1.6101,0.8836
2022-10-18,1321.T,-0.04,1.0118,0.2384
2022-10-18,1321.T,-0.0539,2.0514,0.6495
2022-10-18,1321.T,0.6399,1.6073,0.6279
2022-10-19,1321.T,0.5807,0.7183,0.5259
2022-10-19,1321.T,0.677,0.729,0.2638
2022-10-26,1321.T,0.0563,1.649,0.4656
2022-10-31,1321.T,0.0407,1.1865,0.5521
2022-10-31,1321.T,0.3893,0.9466,0.5764
2022-10-31,1321.T,1.0,0.3239,0.2349
2022-10-31,1321.T,0.5638,1.2198,0.7019
2022-11-01,1321.T,-0.356,1.0825,0.8393
2022-11-14,1321.T,0.8404,0.3096,0.848
2022-11-18,1321.T,-0.0683,1.1773,0.7407
2022-11-22,1321.T,-0.0828,1.3386,0.05
2022-11-22,1321.T,0.2309,2.0254,0.7014
2022-11-22,1321.T,-0.1214,2.7478,0.8342
2022-11-29,1321.T,0.6469,1.7627,0.1366
2022-11-29,1321.T,0.0553,3.0982,0.8108
2022-11-29,1321.T,0.5045,0.3842,0.41
2022-11-29,1321.T,0.236,0.7247,0.6047
2022-11-29,1321.T,0.318,1.083,0.4297
2022-11-30,1321.T,-0.5325,2.9151,0.4833
2022-11-30,1321.T,-0.9587,0.517,0.6964
2022-12-01,1321.T,0.1657,1.2239,0.8425
2022-12-01,1321.T,-0.6316,2.7215,0.8548
2022-12-01,1321.T,-0.1721,0.3549,0.3429
2022-12-02,1321.T,0.0198,1.4647,0.7527
2022-12-02,1321.T,-0.436,1.4263,0.7262
2022-12-05,1321.T,-0.2173,0.8532,0.7612
2022-12-05,1321.T,0.5357,2.3675,0.852
2022-12-05,1321.T,-0.4701,0.5623,0.4773
2022-12-13,1321.T,-0.0056,0.3788,0.7145
2022-12-19,1321.T,-0.2716,0.2562,0.4759
2022-12-19,1321.T,-0.7937,1.0625,0.4622
2022-12-19,1321.T,-0.1933,0.4476,0.6355
2022-12-19,1321.T,-0.1076,1.522,0.5939
2022-12-19,1321.T,-0.0834,0.7141,0.7983
2022-12-20,1321.T,-0.6734,1.3891,0.8152
2022-12-20,1321.T,-0.2395,1.1297,0.7771
2022-12-20,1321.T,-0.6893,0.5853,0.3754
2022-12-20,1321.T,-0.7002,1.5825,0.4434
2022-12-20,1321.T,-0.6662,0.9641,0.5876
2022-12-26,1321.T,-0.3373,2.4713,0.6294
2023-01-05,1321.T,-0.6314,1.4552,0.6666
2023-01-05,1321.T,-0.1914,0.497,0.701
2023-01-13,1321.T,0.2021,0.3551,0.7764
2023-01-13,1321.T,0.3583,1.4677,0.1219
2023-01-13,1321.T,0.1489,0.2267,0.6137
2023-01-16,1321.T,0.6648,3.692,0.5925
2023-01-16,1321.T,-0.6622,3.3286,0.9032
2023-01-16,1321.T,-0.7559,2.1299,0.5045
2023-01-18,1321.T,0.8531,0.1742,0.792
2023-01-18,1321.T,0.1495,2.0115,0.5367
2023-01-18,1321.T,0.0698,1.2645,0.5479
2023-01-20,1321.T,0.3277,4.6584,0.1171
2023-01-20,1321.T,0.2435,1.3039,0.5627
2023-01-31,1321.T,0.4234,0.7304,0.5761
2023-01-31,1321.T,-0.5645,2.2413,0.481
2023-01-31,1321.T,-0.3025,1.6892,0.6034
2023-02-01,1321.T,0.4069,0.9576,0.6646
2023-02-01,1321.T,0.41,1.0656,0.676
2023-02-03,1321.T,0.0534,0.454,0.7303
2023-02-08,1321.T,0.541,0.6652,0.4965
2023-02-13,1321.T,-0.2746,1.7717,0.8695
2023-02-13,1321.T,0.01,1.3828,0.3006
2023-02-13,1321.T,-0.7579,1.1765,0.8166
2023-02-15,1321.T,-0.1995,0.5855,0.1
2023-02-15,1321.T,0.1634,0.7186,0.2815
2023-02-15,1321.T,0.2049,1.0285,0.8809
2023-02-16,1321.T,-0.0241,0.3913,0.6802
2023-02-16,1321.T,-0.5786,0.2042,0.5434
2023-02-20,1321.T,-0.0396,0.9583,0.7849
2023-02-27,1321.T,0.6749,2.6341,0.8042
2023-03-07,1321.T,0.659,0.7832,0.8733
2023-03-16,1321.T,-1.0,1.1044,0.7507
2023-03-22,1321.T,-0.4519,1.0257,0.9616
2023-04-06,1321.T,-0.2453,1.0181,0.7335
2023-05-11,1321.T,0.2686,0.6326,0.2164
2023-05-15,1321.T,0.5057,1.1893,0.8154
2023-05-22,1321.T,0.5943,0.8065,0.595
2023-05-23,1321.T,0.8863,0.7449,0.5525
2023-05-23,1321.T,-0.2653,0.825,0.6778
2023-05-23,1321.T,0.6751,3.3412,0.7771
2023-05-24,1321.T,-0.093,1.1936,0.4106
2023-05-25,1321.T,-0.0909,0.7422,0.7413
2023-05-31,1321.T,-0.3069,1.0074,0.8209
2023-05-31,1321.T,0.3184,0.6824,0.6464
2023-05-31,1321.T,0.1498,0.5533,0.5518
2023-06-07,1321.T,0.1936,1.7042,0.6391
2023-06-07,1321.T,0.3048,1.882,0.7039
2023-06-07,1321.T,0.6115,0.2949,0.8759
2023-06-07,1321.T,0.7373,0.9763,0.2132
2023-06-12,1321.T,0.6554,1.0371,0.5359
2023-06-12,1321.T,0.3113,1.111,0.6242
2023-06-12,1321.T,0.088,0.302,0.2256
2023-06-13,1321.T,0.3574,0.1144,0.3112
2023-06-13,1321.T,-0.1751,0.7559,0.2006
2023-06-14,1321.T,1.0,1.441,0.4193
2023-07-06,1321.T,-0.2404,1.3993,0.4395
2023-07-12,1321.T,-0.7146,0.3943,0.9481
2023-07-19,1321.T,0.8933,2.6833,0.7646
2023-07-19,1321.T,-0.1173,0.3992,0.8899
2023-07-19,1321.T,0.54,0.7368,0.4231
2023-07-19,1321.T,0.6914,0.6592,0.3052
2023-07-19,1321.T,0.571,0.9076,0.7397
2023-07-19,1321.T,0.0991,0.6704,0.3551
2023-07-19,1321.T,1.0,0.8798,0.6453
2023-07-26,1321.T,-0.658,0.3194,0.658
2023-07-26,1321.T,-0.8222,0.6706,0.2607
2023-07-26,1321.T,-0.1793,1.578,0.8556
2023-07-26,1321.T,0.0909,2.0446,0.5407
2023-07-28,1321.T,-0.0777,0.7687,0.9515
2023-07-28,1321.T,0.7423,0.3909,0.0785
2023-08-02,1321.T,0.4331,2.8254,0.5988
2023-08-04,1321.T,-0.3996,0.3577,0.5998
2023-08-10,1321.T,0.2983,0.3449,0.8098
2023-08-23,1321.T,-0.6149,0.4505,0.9656
2023-08-23,1321.T,0.6688,1.0058,0.9293
2023-08-25,1321.T,0.1461,0.3998,0.683
2023-09-01,1321.T,0.4081,1.3903,0.5645
2023-09-01,1321.T,0.234,1.5222,0.3776
2023-09-01,1321.T,0.6215,6.8611,0.6675
2023-09-01,1321.T,0.106,2.9929,0.3511
2023-09-01,1321.T,0.2052,0.6636,0.4828
2023-09-04,1321.T,0.1004,1.4536,0.376
2023-09-04,1321.T,0.3876,1.6675,0.6586
2023-09-05,1321.T,0.7466,0.1199,0.7757
2023-09-05,1321.T,0.0826,0.6589,0.687
2023-09-05,1321.T,0.3595,4.4786,0.6687
2023-09-05,1321.T,-0.138,0.2845,0.2471
2023-09-11,1321.T,-0.0994,0.5444,0.5638
2023-09-11,1321.T,-0.7382,1.1504,0.4536
2023-09-13,1321.T,-0.768,0.1,0.5333
2023-09-21,1321.T,0.1253,2.1431,0.7117
2023-09-25,1321.T,-0.283,2.1626,0.163
2023-09-25,1321.T,-0.6111,0.4701,0.6097
2023-09-25,1321.T,-0.8442,1.4024,0.6594
2023-09-29,1321.T,-0.0313,0.4957,0.399
2023-09-29,1321.T,-0.2442,1.1768,0.4915
2023-10-04,1321.T,-0.552,0.6075,0.6803
2023-10-04,1321.T,-1.0,1.008,0.5915
2023-10-04,1321.T,0.0072,0.4289,0.7054
2023-10-04,1321.T,-0.914,0.7955,0.4662
2023-10-04,1321.T,-0.4484,2.6159,0.6951
2023-10-13,1321.T,0.2662,0.7145,0.3747
2023-10-13,1321.T,0.833,1.0051,0.7432
2023-10-13,1321.T,0.4083,1.6339,0.6551
2023-10-17,1321.T,0.3712,1.7137,0.4729
2023-11-16,1321.T,-0.056,1.525,0.2682
2023-11-17,1321.T,-0.0443,0.2703,0.424
2023-11-17,1321.T,0.2226,1.5837,0.5287
2023-11-17,1321.T,0.3244,1.0342,0.6743
2023-11-21,1321.T,0.4256,0.6538,0.8892
2023-11-21,1321.T,0.1806,5.6752,0.7482
2023-11-29,1321.T,-0.0027,0.495,0.7737
2023-12-05,1321.T,-0.3516,0.8005,0.4414
2023-12-07,1321.T,-0.5151,0.7525,0.6599
2023-12-07,1321.T,-0.8981,1.8357,0.5836
2023-12-07,1321.T,-0.4045,0.8119,0.571
2023-12-13,1321.T,0.0329,1.777,0.5848
2023-12-13,1321.T,-0.389,8.5252,0.5236
2023-12-13,1321.T,0.6179,0.4631,0.2574
2023-12-15,1321.T,-0.1448,0.436,0.9008
2023-12-15,1321.T,0.0401,0.8547,0.4044
2023-12-15,1321.T,0.5525,0.5161,0.4337
2023-12-15,1321.T,1.0,0.5448,0.8441
2023-12-15,1321.T,0.051,0.7179,0.6175
2023-12-25,1321.T,0.2021,5.2853,0.662
2023-12-25,1321.T,0.5119,0.7565,0.7568
2023-12-25,1321.T,0.9118,0.3176,0.9415
2023-12-25,1321.T,-0.2751,1.687,0.266
2023-12-25,1321.T,0.2089,0.3525,0.419
